"icao24","callsign","origin_country","time_position","last_contact","longitude","latitude","baro_altitude","on_ground","velocity","true_track","vertical_rate","sensors","geo_altitude","squawk","spi","position_source"
"861fa4","ANA75   ","Japan","1586510636","1586510739",140.0054,36.139,"7223.76","FALSE","195.13","8.64","12.35",NA,"6591.3","7313","FALSE","0"
"86d930","JAL759  ","Japan","1586510797","1586510798",138.0486,35.1116,"12184.38","FALSE","224.98","248.54","0",NA,"12207.24","3252","FALSE","0"
"48ca40","SAH59P  ","Poland","1586510799","1586510799",0.1879,43.1867,"12496.8","FALSE","219.28","230.52","0",NA,"12694.92","0611","FALSE","0"
"c059d2","CJT9003 ","Canada","1586510797","1586510799",-84.5559,38.9134,"914.4","FALSE","80.02","257.75","-0.98",NA,"853.44","0510","FALSE","0"
"48d116","","Poland",NA,"1586510703",NA,NA,NA,"FALSE","53.41","110.88","0.33",NA,NA,NA,"FALSE","0"
"a27abd","UPS542  ","United States","1586510799","1586510799",-86.9017,41.5455,"8481.06","FALSE","201.89","343.87","-4.88",NA,"8191.5","4075","FALSE","0"
"ad18ce","FDX1783 ","United States","1586510798","1586510799",-87.2803,42.4043,"4861.56","FALSE","185.9","350.12","0",NA,"4648.2","7570","FALSE","0"
"a52ad2","LBQ611  ","United States","1586510795","1586510799",-95.6624,36.2664,"4800.6","FALSE","142.6","196.34","0",NA,"4899.66","1751","FALSE","0"
"a10d7f","UPS556  ","United States","1586510746","1586510751",-93.1089,44.8333,"670.56","FALSE","66.44","300.74","-3.25",NA,"701.04","6010","FALSE","0"
"a411d3","UPS1332 ","United States","1586510795","1586510798",-80.0246,26.2381,"3032.76","FALSE","160.89","161.74","-5.2",NA,"3154.68","6653","FALSE","0"
"a9b2e9","FDX1536 ","United States","1586510764","1586510776",-85.5942,42.659,"944.88","FALSE","115.84","31.01","0.65",NA,"1074.42","0543","FALSE","0"
"42493d","UTA557  ","United Kingdom","1586510753","1586510753",47.4556,43.8663,"6446.52","FALSE","193.54","172.52","-9.43",NA,"6477","2770","FALSE","0"
"a08a8f","FDX1411 ","United States","1586510675","1586510727",-91.9684,32.8042,"10370.82","FALSE","202.81","216.23","0",NA,"10683.24","5615","FALSE","0"
"424947","AFL013  ","United Kingdom","1586510799","1586510799",34.2672,58.2002,"9441.18","FALSE","221.19","134.25","0",NA,"9067.8","0743","FALSE","0"
"8a03c6","GIA147  ","Indonesia","1586510798","1586510799",99.4161,1.9971,"11887.2","FALSE","225.77","132.41","0",NA,"12656.82","4726","FALSE","0"
"8a03af","CTV720  ","Indonesia","1586510703","1586510728",108.6301,-6.7086,"11277.6","FALSE","223.09","102.11","0",NA,"12077.7","2420","FALSE","0"
"3811fa","AIB02DQ ","France","1586510799","1586510799",2.5891,43.7737,"4442.46","FALSE","217.59","276.79","-4.88",NA,"4632.96","4347","FALSE","0"
"3d46d0","DEZBK   ","Germany","1586510799","1586510799",10.548,49.1993,"3048","FALSE","79.98","203.1","-0.33",NA,"3192.78","4162","FALSE","0"
"ad4cf2","SWA2608 ","United States","1586510798","1586510799",-86.277,38.8736,"9113.52","FALSE","233.86","172.8","13.66",NA,"8892.54","0501","FALSE","0"
"896f16","TUG17   ","United Arab Emirates","1586510782","1586510782",55.3422,25.2675,NA,"TRUE","2.57","177.19",NA,NA,NA,NA,"FALSE","0"
"4a9e73","BLW12   ","Sweden","1586510799","1586510799",13.2633,58.0771,"3078.48","FALSE","126.07","35.7","0",NA,"3108.96","0226","FALSE","0"
"86d9ae","ANA8540 ","Japan","1586510568","1586510599",140.5548,35.4919,"1501.14","FALSE","107.42","20.17","-9.1",NA,"1699.26","2663","FALSE","0"
"a0b97c","FDX1580 ","United States","1586510799","1586510799",-83.9061,35.8025,"11277.6","FALSE","317.29","83.67","0",NA,"11323.32","1627","FALSE","0"
"7c753a","XFW     ","Australia","1586510532","1586510580",115.9686,-31.9282,NA,"TRUE","7.2","244.69",NA,NA,NA,"4221","FALSE","0"
"760918","PIA701  ","Pakistan","1586510785","1586510798",28.0657,43.7967,"10972.8","FALSE","234.72","304.28","0.33",NA,"10988.04","3255","FALSE","0"
"a77dd8","FDX5092 ","United States","1586510780","1586510780",55.3522,25.2679,NA,"TRUE","0","30.94",NA,NA,NA,"0000","FALSE","0"
"a2e615","UPS1096 ","United States","1586510797","1586510797",-74.176,40.6834,NA,"TRUE","4.89","28.12",NA,NA,NA,"6673","FALSE","0"
"400942","SHT2J   ","United Kingdom","1586510799","1586510799",-0.8972,52.2453,"5486.4","FALSE","213.61","325.7","0",NA,"5631.18","6315","FALSE","0"
"a8a73d","FDX1730 ","United States","1586510799","1586510799",-81.65,39.655,"10668","FALSE","285.91","92.99","0",NA,"10408.92","2115","FALSE","0"
"a771a8","UPS213  ","United States","1586510799","1586510799",-84.2825,39.2443,"9593.58","FALSE","289.64","51.56","10.73",NA,"9304.02","6757","FALSE","0"
"a5ca58","UPS934  ","United States","1586510799","1586510799",-121.1599,37.7429,"4975.86","FALSE","207.97","257.72","-10.08",NA,"5013.96","3142","FALSE","0"
"846020","IBX83   ","Japan","1586510799","1586510799",130.5549,33.4622,"2141.22","FALSE","143.83","123.18","19.51",NA,"2255.52","7356","FALSE","0"
"a0a644","GTI3707 ","United States","1586510799","1586510799",-110.1541,33.1087,"10668","FALSE","269.21","97.36","0",NA,"10782.3","5602","FALSE","0"
"896e94","AIR13   ","United Arab Emirates","1586510776","1586510776",55.3994,25.2344,NA,"TRUE","11.32","120.94",NA,NA,NA,NA,"FALSE","0"
"a42665","ATN3414 ","United States","1586510799","1586510799",-101.5505,38.1446,"10668","FALSE","266.84","74.57","0",NA,"10759.44","1037","FALSE","0"
"a4cfe0","UPS706  ","United States","1586510799","1586510799",-88.5967,37.1213,"10363.2","FALSE","182.46","242.64","0",NA,"10363.2","6702","FALSE","0"
"896e8b","AIR4    ","United Arab Emirates","1586510782","1586510782",55.3688,25.2589,NA,"TRUE","2.06","222.19",NA,NA,NA,NA,"FALSE","0"
"a353c6","UPS1112 ","United States","1586510798","1586510798",-73.5651,40.327,"1668.78","FALSE","135.75","35.44","-6.5",NA,"1432.56","6742","FALSE","0"
"a77f26","UPS768  ","United States","1586510798","1586510799",-89.3291,36.5017,"11582.4","FALSE","199.33","241.65","0",NA,"11650.98","6740","FALSE","0"
"8004df","AIC162  ","India","1586510799","1586510799",29.1129,53.1328,"11277.6","FALSE","262.35","96.19","0.33",NA,"11064.24","2250","FALSE","0"
"4007f2","BAW165F ","United Kingdom","1586510798","1586510799",18.2249,46.2634,"11277.6","FALSE","253.1","132.28","0",NA,"11422.38","1164","FALSE","0"
"7105ab","SVA834  ","Saudi Arabia","1586510795","1586510798",51.8444,22.8368,"11879.58","FALSE","291.22","91.01","0",NA,"12489.18","4536","FALSE","0"
"a2d382","UPS1482 ","United States","1586510799","1586510799",-84.5365,40.2375,"8930.64","FALSE","217.92","23.66","-3.9",NA,"8610.6","4630","FALSE","0"
"a0e0fb","FDX1876 ","United States","1586510606","1586510606",-118.4111,33.9332,NA,"TRUE","7.72","84.38",NA,NA,NA,"3265","FALSE","0"
"7380c9","ELY094  ","Israel","1586510689","1586510699",47.5912,42.5602,"11574.78","FALSE","233.63","238.69","0",NA,"11544.3","4501","FALSE","0"
"a220cb","SWA400  ","United States","1586510799","1586510799",-73.7043,39.828,"11582.4","FALSE","209.27","203.16","0",NA,"11277.6","3545","FALSE","0"
"7585bb","RPC1628 ","Philippines","1586510799","1586510799",120.9588,14.1544,"2034.54","FALSE","117.43","329.17","-6.5",NA,"2186.94","4065","FALSE","0"
"4ca9c6","SDM6290 ","Ireland","1586510799","1586510799",50.7541,66.5949,"11582.4","FALSE","216.39","220.47","0",NA,"10919.46",NA,"FALSE","0"
"ab0d9b","TSU1016 ","United States","1586510799","1586510799",-88.7287,41.5515,"10363.2","FALSE","198.99","323.52","0",NA,"10134.6","6650","FALSE","0"
"4ca9ba","EIN15N  ","Ireland","1586510799","1586510799",-5.6152,53.1962,"1371.6","FALSE","155.14","308.81","-3.58",NA,"1524","1162","FALSE","0"
"4ca9a4","AZA571  ","Ireland","1586510799","1586510799",11.0539,44.532,"10668","FALSE","217.61","155.86","0",NA,"10843.26","1000","FALSE","0"
"a3e08d","UPS802  ","United States","1586510799","1586510799",-99.9917,40.7735,"10370.82","FALSE","230.05","271.67","0",NA,"10462.26","4023","FALSE","0"
"a9164c","FDX1159 ","United States","1586509836","1586510799",-100.7169,32.5449,"10972.8","FALSE","189.3","259.67","0",NA,"11285.22","2274","FALSE","0"
"a8f63b","FDX1583 ","United States","1586510799","1586510799",-90.3799,35.0614,"5250.18","FALSE","183.33","263.39","15.28",NA,"5288.28",NA,"FALSE","0"
"8a04a6","CTV925  ","Indonesia","1586510798","1586510798",102.0841,1.4346,"9448.8","FALSE","218.32","124.44","0",NA,"10111.74","0534","FALSE","0"
"4b5c1d","","Switzerland","1586510627","1586510699",8.557,47.4533,NA,"TRUE","3.6","267.19",NA,NA,NA,NA,"FALSE","0"
"4ca9ed","RYR18   ","Ireland","1586510799","1586510799",2.0728,41.5825,"6347.46","FALSE","186.69","331.53","18.53",NA,"6469.38","5527","FALSE","0"
"a7cf2f","FDX1468 ","United States","1586510567","1586510572",-98.1312,36.758,"10363.2","FALSE","211.77","281.06","0",NA,"10568.94","1601","FALSE","0"
"781006","CSZ9444 ","China","1586510647","1586510766",105.4139,28.1893,"10081.26","FALSE","232.39","154.29","0",NA,"10500.36","7405","FALSE","0"
"781007","CSZ8905 ","China","1586510598","1586510610",114.4612,23.8129,"5699.76","FALSE","204.96","37.04","0",NA,"6004.56","3101","FALSE","0"
"a4009e","UPS108  ","United States","1586510795","1586510796",-97.5422,51.8705,"10363.2","FALSE","221.93","315.94","0",NA,"10058.4",NA,"FALSE","0"
"a09e70","UPS860  ","United States",NA,"1586510799",NA,NA,"7962.9","FALSE","217.12","281.2","15.93",NA,"8183.88","2303","FALSE","0"
"aa6988","FDX1493 ","United States","1586510798","1586510799",-90.1651,36.0694,"8923.02","FALSE","208.47","347.75","7.48",NA,"9037.32",NA,"FALSE","0"
"a2dea7","UPS752  ","United States","1586510799","1586510799",-96.622,33.1255,"4046.22","FALSE","189.77","236.61","-14.63",NA,"4152.9","1363","FALSE","0"
"a5867f","UPS1344 ","United States","1586510799","1586510799",-80.1537,25.8914,"1417.32","FALSE","146.76","84.57","-6.18",NA,"1432.56","2343","FALSE","0"
"a57369","N450PH  ","United States","1586510799","1586510799",-112.0707,33.4976,"510.54","FALSE","57.92","347.69","1.63",NA,"487.68","0100","FALSE","0"
"4601f4","FIN533  ","Finland","1586510798","1586510799",25.3797,64.9644,"4876.8","FALSE","139.66","3.38","-0.33",NA,"4572","0224","FALSE","0"
"4841c5","MPH7341 ","Kingdom of the Netherlands","1586510799","1586510799",-47.2548,-22.8586,"1874.52","FALSE","109.89","212.57","-7.48",NA,"1935.48","0554","TRUE","0"
"3451d5","VLG20YH ","Spain","1586510783","1586510787",-2.9895,37.883,"8374.38","FALSE","209.22","226.3","-14.31",NA,"8816.34","0433","FALSE","0"
"4601e0","OHASM   ","Finland","1586510799","1586510799",24.914,60.1341,"701.04","FALSE","51.01","248.09","2.93",NA,"731.52","6354","FALSE","0"
"7c26fe","HZK     ","Australia","1586510798","1586510799",144.9275,-37.7305,"160.02","FALSE","40.67","267.83","-1.63",NA,"144.78","0100","FALSE","0"
"4ca8fc","","Ireland",NA,"1586510797",NA,NA,NA,"FALSE","261.63","84.24","-0.33",NA,NA,NA,"FALSE","0"
"a3dcd6","UPS774  ","United States","1586510799","1586510799",-89.6487,34.7711,"9144","FALSE","214","226.75","0",NA,"9304.02",NA,"FALSE","0"
"738285","ISR663  ","Israel","1586510771","1586510771",104.838,29.5446,"11308.08","FALSE","228.08","161.32","0",NA,"11635.74","3410","FALSE","0"
"896eee","ELC4    ","United Arab Emirates","1586510782","1586510782",55.3392,25.2654,NA,"TRUE","10.29","47.81",NA,NA,NA,NA,"FALSE","0"
"c8280d","PLC1    ","New Zealand","1586510799","1586510799",174.751,-36.8768,"396.24","FALSE","22.36","156.97","0.98",NA,"464.82","2021","FALSE","0"
"c8281c","ANZ6083 ","New Zealand","1586510799","1586510799",176.7677,-36.1452,"9639.3","FALSE","224.74","239.91","-11.7",NA,"9860.28","0144","FALSE","0"
"a095b4","FDX1735 ","United States","1586510799","1586510799",-96.8054,32.9148,"2179.32","FALSE","148.86","198.12","-10.08",NA,"2217.42","6167","FALSE","0"
"7608ea","PIA709  ","Pakistan","1586510798","1586510799",41.9379,41.4207,"10972.8","FALSE","242.83","269.51","0",NA,"10896.6","3261","FALSE","0"
"a51e33","N429MT  ","United States",NA,"1586510677",NA,NA,"1280.16","FALSE","35.29","30.68","-1.95",NA,"1310.64","2700","FALSE","0"
"48429c","MET3    ","Kingdom of the Netherlands","1586510736","1586510736",4.4289,51.9501,NA,"TRUE","6.17","233.44",NA,NA,NA,NA,"FALSE","0"
"ae0597","RCH423  ","United States","1586510799","1586510799",17.2026,48.7121,"11887.2","FALSE","246.97","130.69","0",NA,"11986.26","1146","FALSE","0"
"aa4932","","United States","1586510792","1586510792",-84.6489,39.0385,NA,"TRUE","8.23","0",NA,NA,NA,NA,"FALSE","0"
"adde95","JBU1424 ","United States","1586510799","1586510799",-88.2353,41.6301,"11879.58","FALSE","266.05","83.67","0",NA,"11673.84","5703","FALSE","0"
"a13b1e","FDX1455 ","United States","1586510750","1586510764",-83.7542,31.6602,"10058.4","FALSE","282.39","122.88","0",NA,"10370.82","1647","FALSE","0"
"7c6334","TVQ     ","Australia","1586510799","1586510799",144.8499,-37.6528,"2164.08","FALSE","79.58","22.42","-0.98",NA,"2179.32","4342","FALSE","0"
"a0cbff","UPS836  ","United States","1586510799","1586510799",-115.1606,36.0957,"10668","FALSE","258.27","37.55","-0.65",NA,"10683.24","7252","FALSE","0"
"a870e2","FDX1419 ","United States","1586510799","1586510799",-104.4581,37.5484,"10363.2","FALSE","224.48","277.11","-0.33",NA,"10561.32","1565","FALSE","0"
"a8dff1","FDX1477 ","United States","1586510799","1586510799",-89.3972,42.5078,"3230.88","FALSE","154.75","4.19","-5.53",NA,"3108.96","5662","FALSE","0"
"a95665","AAL220  ","United States","1586510798","1586510798",-82.6917,29.6926,"11887.2","FALSE","221.73","0.27","0",NA,"12268.2","0407","FALSE","0"
"84c43e","SFJ88   ","Japan","1586510704","1586510733",136.62,34.5667,"11910.06","FALSE","260.27","85.01","0.98",NA,"11887.2","4754","FALSE","0"
"781146","CSN3082 ","China","1586510798","1586510798",101.2904,14.4393,"8991.6","FALSE","221.59","50.84","5.2",NA,"9547.86","6130","FALSE","0"
"896375","ABY661  ","United Arab Emirates","1586510799","1586510799",50.2921,26.7431,"10980.42","FALSE","179.6","268.52","0",NA,"11430","1726","FALSE","0"
"48422a","FUEL10  ","Kingdom of the Netherlands","1586510767","1586510767",4.744,52.3096,NA,"TRUE","3.86","61.88",NA,NA,NA,NA,"FALSE","0"
"4ca993","AZA1612 ","Ireland","1586510799","1586510799",14.8109,41.2342,"9753.6","FALSE","226.51","275.87","0",NA,"9890.76","1000","FALSE","0"
"a89861","FDX1526 ","United States","1586510795","1586510797",-88.4114,31.4249,"4884.42","FALSE","197.74","159.92","-10.08",NA,"5021.58","2415","FALSE","0"
"780a70","CPA083  ","China","1586510799","1586510799",132.0488,33.8162,"10972.8","FALSE","225.6","210.72","0",NA,"11018.52","3214","FALSE","0"
"4d03f0","LXFAA   ","Luxembourg","1586510799","1586510799",6.3157,49.7326,"487.68","FALSE","54.07","248.81","0",NA,"632.46","4477","FALSE","0"
"780a75","BLVB    ","China","1586510789","1586510790",114.0766,21.924,"281.94","FALSE","114.25","178.45","0",NA,"312.42","5230","FALSE","0"
"484218","MEDIC1  ","Kingdom of the Netherlands","1586510799","1586510799",4.754,52.3193,NA,"TRUE","5.14","255.94",NA,NA,NA,NA,"FALSE","0"
"484217","AMBU2   ","Kingdom of the Netherlands","1586510772","1586510772",4.7533,52.3189,NA,"TRUE","2.57","357.19",NA,NA,NA,NA,"FALSE","0"
"484219","HVK1    ","Kingdom of the Netherlands","1586510794","1586510794",4.7362,52.3219,NA,"TRUE","4.37","8.44",NA,NA,NA,NA,"FALSE","0"
"a09702","UPS598  ","United States","1586510799","1586510799",-95.851,42.9086,"9136.38","FALSE","205.75","284.04","-1.3",NA,"9128.76","6721","FALSE","0"
"484213","GBB9230 ","Kingdom of the Netherlands","1586510722","1586510722",4.7492,52.3187,NA,"TRUE","1.29","233.44",NA,NA,NA,NA,"FALSE","0"
"a5c2ea","UPS894  ","United States","1586510799","1586510799",-97.2486,36.7241,"9151.62","FALSE","217.75","253.11","0",NA,"9311.64","7307","FALSE","0"
"a2be96","UPS916  ","United States","1586510799","1586510799",-103.9968,37.578,"10378.44","FALSE","220.95","261.7","0.33",NA,"10538.46","6731","FALSE","0"
"8005df","IGO9011 ","India","1586510799","1586510799",80.4668,13.3504,"5036.82","FALSE","191.06","36.9","13.33",NA,"5318.76","1000","FALSE","0"
"780a98","CPA139  ","China","1586510762","1586510762",151.1783,-33.9551,NA,"TRUE","50.42","348.75",NA,NA,NA,"5343","FALSE","0"
"a07d01","UPS1126 ","United States","1586510799","1586510799",-76.4943,41.3198,"10058.4","FALSE","280.19","101.87","0.65",NA,"9624.06","1343","FALSE","0"
"3d471c","DEZEI   ","Germany","1586510799","1586510799",7.0209,51.6175,"609.6","FALSE","54.73","85.15","-0.33",NA,"784.86","7000","FALSE","0"
"ab3b8b","AMF1792 ","United States","1586510799","1586510799",-95.9228,36.0067,"830.58","FALSE","89.42","21.25","-1.3",NA,"838.2",NA,"FALSE","0"
"320038","VOLPE01 ","Italy","1586510717","1586510790",12.2633,41.7383,"0","FALSE","38.31","67.91","1.3",NA,"137.16","2000","FALSE","0"
"ae055b","RCH327  ","United States","1586510799","1586510799",-0.2221,38.3799,"10972.8","FALSE","231.56","66.57","-0.33",NA,"11216.64","5316","FALSE","0"
"320037","DRAG142 ","Italy","1586510796","1586510799",10.9721,44.6777,"678.18","FALSE","75","206.04","-0.33",NA,"807.72","6213","FALSE","0"
"c827a3","ANZ143  ","New Zealand","1586510799","1586510799",154.8131,-27.9543,"11132.82","FALSE","192.35","302.88","-4.23",NA,"11742.42","0213","FALSE","0"
"acb260","N917TL  ","United States","1586509926","1586510798",-100.4005,32.3249,"1638.3","FALSE","138.46","259.94","-7.48",NA,"1805.94","5143","FALSE","0"
"896307","UAE9702 ","United Arab Emirates","1586510723","1586510753",55.2624,25.0751,"3535.68","FALSE","161.93","158.57","5.85",NA,"3520.44","0575","FALSE","0"
"896318","UAE73   ","United Arab Emirates","1586510799","1586510799",36.4319,40.8315,"10972.8","FALSE","249.21","290.42","0",NA,"10957.56","3205","FALSE","0"
"896317","UAE9712 ","United Arab Emirates","1586510622","1586510635",45.8697,22.8611,"10972.8","FALSE","211.01","274.33","0",NA,"11590.02","0572","FALSE","0"
"84cefa","SFJ26   ","Japan","1586510784","1586510789",139.8428,35.4553,"426.72","FALSE","74.1","1.19","-2.93",NA,"647.7","4721","FALSE","0"
"a06a63","N126EC  ","United States","1586510799","1586510799",-150.1107,61.0542,"1615.44","FALSE","117.59","285.74","-19.83",NA,"1699.26","1205","FALSE","0"
"a32108","N300TN  ","United States","1586510799","1586510799",-77.3053,38.7435,"1257.3","FALSE","102.87","261.95","-6.18",NA,"1074.42","5420","FALSE","0"
"a38dd8","UPS606  ","United States","1586510799","1586510799",-87.14,41.3019,"3870.96","FALSE","168.99","327.81","-11.7",NA,"3688.08","4060","FALSE","0"
"459e50","GRL6779 ","Denmark","1586510799","1586510799",3.4958,59.7623,"7307.58","FALSE","119.76","306.97","0",NA,"7376.16","0202","FALSE","0"
"896ed0","AIR24   ","United Arab Emirates","1586510781","1586510781",55.3984,25.2383,NA,"TRUE","10.8","120.94",NA,NA,NA,NA,"FALSE","0"
"896ed3","AIR26   ","United Arab Emirates","1586510532","1586510773",55.3548,25.2551,NA,"TRUE","11.32","149.06",NA,NA,NA,NA,"FALSE","0"
"a657bf","AAL484  ","United States","1586510798","1586510798",-76.658,36.8279,"6697.98","FALSE","165.45","252.07","0.33",NA,"6537.96","3645","FALSE","0"
"42457c","AFL2550 ","United Kingdom","1586510795","1586510795",4.7765,52.3135,NA,"TRUE","8.75","2.81",NA,NA,NA,"3511","FALSE","0"
"7c6de0","QFA791  ","Australia","1586510799","1586510799",149.6792,-33.8945,"9761.22","FALSE","241.52","122.03","-12.35",NA,"10142.22","7213","FALSE","0"
"780a28","CPA092  ","China","1586510799","1586510799",119.5146,23.1346,"9692.64","FALSE","283.92","58.79","3.9",NA,"10233.66","3540","FALSE","0"
"780a1e","HKC371  ","China","1586510783","1586510796",104.105,2.2437,"5394.96","FALSE","173.37","179.83","-6.5",NA,"5730.24",NA,"FALSE","0"
"867840","JAL37   ","Japan","1586510795","1586510795",105.9607,1.5637,"12184.38","FALSE","236.31","220.94","-1.3",NA,"12984.48",NA,"FALSE","0"
"31ff07","01685   ","Italy","1586510798","1586510799",50.6757,61.4366,"525.78","FALSE","64.61","200.02","-0.33",NA,"411.48",NA,"FALSE","0"
"4ca8ad","ABR1362 ","Ireland","1586510799","1586510799",8.7195,45.6211,NA,"TRUE","10.29","171.56",NA,NA,NA,"1000","FALSE","0"
"780a43","HKC331  ","China","1586510798","1586510798",101.036,14.2583,"2217.42","FALSE","151.11","220.31","-4.23",NA,"2346.96","5124","FALSE","0"
"780a3d","CPA094  ","China","1586510798","1586510799",122.5062,25.5269,"10058.4","FALSE","286.2","49.81","0.33",NA,"10553.7","3542","FALSE","0"
"a07176","AMX001  ","United States","1586510799","1586510799",-4.7236,40.8902,"5806.44","FALSE","222.75","124.46","-7.48",NA,"6004.56","3720","FALSE","0"
"a5aa47","UPS722  ","United States","1586510799","1586510799",-87.6075,37.2055,"10957.56","FALSE","189","238.13","3.9",NA,"10942.32","4055","FALSE","0"
"a4a476","ATN7001 ","United States","1586510799","1586510799",-119.5799,33.1471,"7391.4","FALSE","241.18","224.57","8.45",NA,"7307.58","7301","FALSE","0"
"7c01eb","ANX     ","Australia","1586510691","1586510699",115.7857,-32.6487,"739.14","FALSE","80.76","206.08","0.33",NA,"784.86","1200","FALSE","0"
"7810cc","RLH6588 ","China","1586510799","1586510799",112.7491,22.9685,"8869.68","FALSE","264.12","94.24","0.33",NA,"9349.74","2461","FALSE","0"
"478571","HKS170  ","Norway","1586510798","1586510798",5.0677,58.8589,"175.26","FALSE","76.67","91.15","0",NA,"342.9","0244","FALSE","0"
"80087d","FOLOWME6","India","1586510774","1586510774",72.8506,19.0863,NA,"TRUE","2.57","270",NA,NA,NA,NA,"FALSE","0"
"7810f1","KNA8273 ","China","1586510605","1586510666",114.0416,23.1147,"2087.88","FALSE","122.32","82.99","-0.33",NA,"2186.94","7630","FALSE","0"
"4842c2","OH47    ","Kingdom of the Netherlands","1586510658","1586510658",4.7447,52.3242,NA,"TRUE","8.75","182.81",NA,NA,NA,NA,"FALSE","0"
"4855f6","PHPNX   ","Kingdom of the Netherlands","1586510799","1586510799",5.3917,51.308,"320.04","FALSE","83.34","270.35","1.63",NA,"510.54","5471","FALSE","0"
"7810ee","UEA2213 ","China",NA,"1586510768",NA,NA,"7802.88","FALSE","202.76","184.37","0.33",NA,NA,NA,"FALSE","0"
"a7a1a0","FDX1717 ","United States","1586510799","1586510799",-93.5367,43.3266,"11597.64","FALSE","215.82","297.24","0",NA,"11460.48","4074","FALSE","0"
"489e4d","SPHTN   ","Poland","1586510797","1586510797",18.4929,54.3726,NA,"TRUE","7.2","22.5",NA,NA,NA,"7000","FALSE","0"
"38e83b","FWMIL   ","France","1586510786","1586510795",1.3634,43.6137,"91.44","TRUE","0","272.81",NA,NA,NA,NA,"FALSE","0"
"a119af","FDX1483 ","United States","1586510799","1586510799",-79.8605,37.8185,"10675.62","FALSE","309.77","70.9","0",NA,"10568.94","5532","FALSE","0"
"43eb71","2MAPP   ","United Kingdom","1586510799","1586510799",5.8651,52.513,"1463.04","FALSE","72.02","0","0",NA,"1607.82","1127","FALSE","0"
"a3d1b1","UPS1342 ","United States","1586510563","1586510570",-80.1795,25.8079,"548.64","FALSE","77.23","267.71","-3.25",NA,"518.16","2777","FALSE","0"
"8963d7","UAE9376 ","United Arab Emirates","1586510780","1586510780",55.3554,25.2551,NA,"TRUE","10.8","300.94",NA,NA,NA,"1440","FALSE","0"
"489e40","SPHTA   ","Poland","1586510798","1586510799",20.7507,52.2599,"335.28","FALSE","49.71","263.46","1.3",NA,"464.82","7000","FALSE","0"
"8963e2","UAE9274 ","United Arab Emirates","1586510772","1586510780",55.3423,25.2638,NA,"TRUE","1.8","45",NA,NA,NA,"6212","FALSE","0"
"8963e3","UAE9357 ","United Arab Emirates","1586510779","1586510781",55.3497,25.2572,"45.72","TRUE","7.72","123.75",NA,NA,NA,"6204","FALSE","0"
"aa9875","FDX1162 ","United States","1586510799","1586510799",-104.4946,39.7668,"3848.1","FALSE","151.02","344.59","-5.85",NA,"3924.3","3411","FALSE","0"
"8963da","UAE45   ","United Arab Emirates","1586510798","1586510799",33.0287,41.7343,"10972.8","FALSE","242.23","288.32","0",NA,"10980.42","3203","FALSE","0"
"8963dd","UAE9371 ","United Arab Emirates","1586510799","1586510799",30.1284,42.3839,"10972.8","FALSE","231.19","292.23","0",NA,"11010.9","6353","FALSE","0"
"4bb153","THY6478 ","Turkey","1586510797","1586510798",33.8227,42.1844,"10668","FALSE","238.19","89.88","0",NA,"10675.62","5103","FALSE","0"
"a524ee","UPS994  ","United States","1586510799","1586510799",-117.9426,34.3365,"4503.42","FALSE","199.44","5.33","12.03",NA,"4450.08","7233","FALSE","0"
"31fef3","S5HPI   ","Italy","1586510799","1586510799",14.5472,46.3595,"2407.92","FALSE","16.75","42.51","-0.33",NA,"2575.56","3332","FALSE","0"
"8a0788","BTK6374 ","Indonesia","1586510799","1586510799",108.1498,-7.0867,"8839.2","FALSE","222.22","122.33","0",NA,"9486.9","2326","FALSE","0"
"a13c73","AAL784  ","United States","1586510799","1586510799",-78.5035,37.952,"8831.58","FALSE","307.4","77.34","0.33",NA,"8625.84","7267","FALSE","0"
"4ca914","RYR12   ","Ireland","1586510789","1586510798",-3.904,43.4518,"12496.8","FALSE","225.38","175.94","0",NA,"12702.54","2253","FALSE","0"
"86eb50","AJX801  ","Japan","1586510793","1586510794",140.6982,34.9514,"7292.34","FALSE","230.57","199.69","6.83",NA,"7170.42","3637","FALSE","0"
"4ca900","AZA1784 ","Ireland","1586510776","1586510777",12.6029,38.6729,"7231.38","FALSE","210.17","328.41","12.35",NA,"7307.58","7057","FALSE","0"
"733588","IRM077  ","Islamic Republic of Iran","1586510771","1586510771",70.9419,42.768,"11277.6","FALSE","266.64","67.54","0",NA,"11346.18","5510","FALSE","0"
"841efe","SFJ69   ","Japan","1586510799","1586510799",134.942,34.848,"10972.8","FALSE","176.28","259.58","0",NA,"10934.7","7310","FALSE","0"
"abf515","N87ME   ","United States","1586510593","1586510691",-76.735,38.8148,"548.64","FALSE","75.93","115.7","-0.33",NA,"426.72","0666","FALSE","0"
"ae4e10","LION150 ","United States","1586510799","1586510799",2.1715,44.4432,"7315.2","FALSE","166.18","230.15","0",NA,"7467.6","4124","FALSE","0"
"7c01c0","AM231   ","Australia","1586510798","1586510799",151.2276,-33.1039,"4572","FALSE","116.89","182.52","0.33",NA,"4686.3","1060","FALSE","0"
"a3f930","UPS922  ","United States","1586510799","1586510799",-95.132,38.3553,"9144","FALSE","217.37","265.11","0",NA,"9235.44","0664","FALSE","0"
"7810a3","CXA806  ","China","1586510799","1586510799",-124.9729,49.7979,"8321.04","FALSE","201.42","300.89","6.18",NA,"8442.96","2634","FALSE","0"
